Date,Description,Amount,Balance,Type,Source,Notes
2025-10-20,Amazon Tips*Nu03E4,-10.00,,Purchase,103125 WellsFargo.pdf,
2025-10-20,Coinbase Inc.,-4.99,27695.62,ACH,103125 WellsFargo.pdf,Crypto
2025-10-22,Zelle From Mark D Cousineau,83.84,,Zelle,103125 WellsFargo.pdf,
2025-10-22,Pwp Amzn Digita Privacycom,-16.99,27762.47,Privacy.com,103125 WellsFargo.pdf,
2025-10-23,Popstand Inc Payroll,1819.67,,Direct Deposit,103125 WellsFargo.pdf,Popstand payroll
2025-10-23,Wholefds Val 10178 Santa Clarita CA,-7.63,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-23,Wholefds Val 10178 Santa Clarita CA,-45.39,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-23,Wholefds Val 10178 Santa Clarita CA,-5.66,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-23,Pablochat Discord.Gg/Qy CA,-20.00,29503.46,Recurring,103125 WellsFargo.pdf,AUTOMATIQUE (Discord service)
2025-10-24,Pwp Amazon Mktp Privacycom,-182.31,29321.15,Privacy.com,103125 WellsFargo.pdf,
2025-10-27,Vons #2442 Fillmore CA,-34.90,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-27,Apple.Com/Bill,-19.99,,Recurring,103125 WellsFargo.pdf,
2025-10-27,Chevron 0305025 Valencia CA,-89.68,,Purchase,103125 WellsFargo.pdf,Gas
2025-10-27,Chevron 0305025 Valencia CA,-9.00,,Purchase,103125 WellsFargo.pdf,Gas
2025-10-27,Wholefds Val 10178 Santa Clarita CA,-61.55,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-27,WM Supercenter #51 Santa Clarita CA,-22.93,,Purchase,103125 WellsFargo.pdf,
2025-10-27,Pwp Amazon Prim Privacycom,-2.99,,Privacy.com,103125 WellsFargo.pdf,
2025-10-27,Pwp Amazon Mktp Privacycom,-19.09,,Privacy.com,103125 WellsFargo.pdf,
2025-10-27,Pwp Amazon.Com* Privacycom,-87.20,28973.82,Privacy.com,103125 WellsFargo.pdf,
2025-10-28,eDeposit IN Branch Fillmore CA,2450.00,,Deposit,103125 WellsFargo.pdf,
2025-10-28,Apple.Com/Bill,-19.98,,Purchase,103125 WellsFargo.pdf,
2025-10-28,Apple.Com/Bill,-3.99,,Purchase,103125 WellsFargo.pdf,
2025-10-28,Wholefds Val 10178 Santa Clarita CA,-12.22,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-28,Wholefds Val 10178 Santa Clarita CA,-5.79,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-28,Handels Homemade I Irvine CA,-14.19,,Purchase,103125 WellsFargo.pdf,
2025-10-28,USPS PO 05269400 Fillmore CA,-3.75,31363.90,Purchase,103125 WellsFargo.pdf,Postage
2025-10-29,Sq *Somisomi Irvine CA,-7.33,,Purchase,103125 WellsFargo.pdf,
2025-10-29,Audible Amzn.Com/Bill,-14.95,,Recurring,103125 WellsFargo.pdf,
2025-10-29,Pwp Amazon Tips Privacycom,-7.00,31334.62,Privacy.com,103125 WellsFargo.pdf,
2025-10-30,Vons #2442 Fillmore CA,-6.09,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-30,Amazon Reta* Nk75D,-13.92,,Purchase,103125 WellsFargo.pdf,
2025-10-30,Amazon Mktpl*Nk7Ht,-37.53,,Purchase,103125 WellsFargo.pdf,
2025-10-30,Spotify,-19.99,31257.09,Recurring,103125 WellsFargo.pdf,
2025-10-31,Popstand Inc Payroll,1819.67,,Direct Deposit,103125 WellsFargo.pdf,Popstand payroll
2025-10-31,Vons #2442 Fillmore CA,-16.18,,Purchase,103125 WellsFargo.pdf,Grocery
2025-10-31,Kohl's #0608 Valencia CA,-14.26,,Purchase,103125 WellsFargo.pdf,
2025-10-31,Apple.Com/Bill,-7.98,,Purchase,103125 WellsFargo.pdf,
2025-10-31,Handels Homemade I Irvine CA,-14.19,,Purchase,103125 WellsFargo.pdf,
2025-10-31,Kindle Unltd*N474R,-11.99,,Recurring,103125 WellsFargo.pdf,
2025-10-31,Zelle to Srds Cpas Retainer Accounting,-500.00,,Zelle,103125 WellsFargo.pdf,CPA retainer
2025-10-31,Interest Payment,0.23,32512.39,Interest,103125 WellsFargo.pdf,
