Date,Description,Amount,Balance,Type,Source,Notes
2024-02-02,Pwp Patreon* ME Privacycom,-100.00,218733.44,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-05,MI Piace Pasadena CA,-145.17,,Debit,022924 WellsFargo.pdf,
2024-02-05,Ipic Pasadena - Ci Pasadena CA,-18.19,,Debit,022924 WellsFargo.pdf,
2024-02-05,Ladot Meter Parkin Los Angeles CA,-0.50,,Debit,022924 WellsFargo.pdf,
2024-02-05,Sq *Blue Bottle CO Los Angeles CA,-37.90,,Debit,022924 WellsFargo.pdf,
2024-02-05,Mizza Santa Barbara CA,-129.87,,Debit,022924 WellsFargo.pdf,
2024-02-05,City of Sb Parking Santa Barbara CA,-3.00,,Debit,022924 WellsFargo.pdf,
2024-02-05,Tesla Inc Supercha 877-7983752 CA,-20.80,,Debit,022924 WellsFargo.pdf,
2024-02-05,Coast Range Solvang CA,-16.76,,Debit,022924 WellsFargo.pdf,
2024-02-05,Sq *Good Seed Coff Solvang CA,-7.05,,Debit,022924 WellsFargo.pdf,
2024-02-05,Sq *Juice Ranch Ll Solvang CA,-11.50,,Debit,022924 WellsFargo.pdf,
2024-02-05,Sq *Aebleskivehuse Solvang CA,-6.95,,Debit,022924 WellsFargo.pdf,
2024-02-05,Daedo Restaurant Los Angeles CA,-146.63,,Debit,022924 WellsFargo.pdf,
2024-02-05,Jons Marketplace #1 Los Angeles CA,-8.17,,Debit,022924 WellsFargo.pdf,
2024-02-05,West Town Bank T IL,-57.55,,Debit,022924 WellsFargo.pdf,
2024-02-05,Airbnb Hmmdcsnw3K Airbnb.Com CA,-308.00,,Debit,022924 WellsFargo.pdf,
2024-02-05,Laz Parking M17600 Pasadena CA,-2.00,,Debit,022924 WellsFargo.pdf,
2024-02-05,Wholefds Arr 10237 Pasadena CA,-196.77,,Debit,022924 WellsFargo.pdf,
2024-02-05,Pwp Google *You Privacycom,-13.99,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-05,Pwp Amzn Mktp U Privacycom,-35.38,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-05,Pwp Google *Clo Privacycom,-37.00,217530.26,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-06,Apple.Com/Bill 866-712-7753 CA,-19.99,,Debit,022924 WellsFargo.pdf,
2024-02-06,City Pasadena Pasadena CA,-2.50,,Debit,022924 WellsFargo.pdf,
2024-02-06,Pwp Midjourney Privacycom,-60.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-06,So Cal Gas Paid Scgc,-82.78,217364.99,Debit,022924 WellsFargo.pdf,
2024-02-07,Geico *Auto 800-841-3000 DC,-302.73,,Debit,022924 WellsFargo.pdf,
2024-02-07,Sq *Before's LLC Pasadena CA,-19.48,,Debit,022924 WellsFargo.pdf,
2024-02-07,Tesla Inc Supercha 877-7983752 CA,-2.72,,Debit,022924 WellsFargo.pdf,
2024-02-07,Zelle to Man Donut Donuts,-10.00,,Debit,022924 WellsFargo.pdf,
2024-02-07,Pwp Google*Doma Privacycom,-24.00,217006.06,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-08,Apple.Com/Bill 866-712-7753 CA,-9.99,216996.07,Debit,022924 WellsFargo.pdf,
2024-02-09,Google *Google Sto G.CO/Helppay# CA,-1.99,,Debit,022924 WellsFargo.pdf,
2024-02-09,Alamo Dtla Retail TX,-39.78,,Debit,022924 WellsFargo.pdf,
2024-02-09,Alamo Dtla Rest Austin TX,-67.45,,Debit,022924 WellsFargo.pdf,
2024-02-09,Fig at 7th Parking Los Angeles CA,-12.00,,Debit,022924 WellsFargo.pdf,
2024-02-09,Sq *Luv'N Donuts Castaic CA,-9.79,,Debit,022924 WellsFargo.pdf,
2024-02-09,Pwp Wasabi Tech Privacycom,-7.22,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-09,Pwp Spotify USA Privacycom,-10.99,216846.85,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-12,Apple.Com/Bill 866-712-7753 CA,-7.98,,Debit,022924 WellsFargo.pdf,
2024-02-12,Apple.Com/Bill 866-712-7753 CA,-5.99,,Debit,022924 WellsFargo.pdf,
2024-02-12,Wholefds Val 10178 Santa Clarita CA,-15.06,,Debit,022924 WellsFargo.pdf,
2024-02-12,City of Santa Moni Santa Monica CA,-10.00,,Debit,022924 WellsFargo.pdf,
2024-02-12,Sq *Perry's 1200 Santa Monica CA,-15.85,,Debit,022924 WellsFargo.pdf,
2024-02-12,Nine & Nine Pasadena CA,-40.57,,Debit,022924 WellsFargo.pdf,
2024-02-12,Carmela Ice Cream Pasadena CA,-14.55,,Debit,022924 WellsFargo.pdf,
2024-02-12,Zelle to Man Donut Donut,-5.00,,Debit,022924 WellsFargo.pdf,
2024-02-12,H&M0686 Thousand Oaks CA,-95.47,,Debit,022924 WellsFargo.pdf,
2024-02-12,Wholefds Oks 10204 Thousand Oaks CA,-66.85,,Debit,022924 WellsFargo.pdf,
2024-02-12,Tesla Palo Alto CA,-9.99,,Debit,022924 WellsFargo.pdf,
2024-02-12,Pwp Microsoft G Privacycom,-0.25,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-12,Pwp Github Inc Privacycom,-10.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-12,Pwp Twitter Pai Privacycom,-16.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-12,Pwp Heroku* Jan Privacycom,-45.01,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-12,Stash Capital ACH Kurt Braget,3.00,216485.28,Credit,022924 WellsFargo.pdf,
2024-02-13,Pwp Github Inc Privacycom,-24.00,216461.28,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-14,Wood Ranch Moorpar Moorpark CA,-54.59,,Debit,022924 WellsFargo.pdf,
2024-02-14,Pwp Google*Doma Privacycom,-14.40,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-14,Pwp Chatgpt Sub Privacycom,-20.00,216372.29,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-15,ATT* Bill Payment 800-331-0500 TX,-155.22,,Debit,022924 WellsFargo.pdf,
2024-02-15,Wholefds Val 10178 Santa Clarita CA,-67.59,216149.48,Debit,022924 WellsFargo.pdf,
2024-02-16,California Donuts Los Angeles CA,-19.64,216129.84,Debit,022924 WellsFargo.pdf,
2024-02-20,Popstand Inc Direct Dep Braget Kurt,2224.58,,Credit,022924 WellsFargo.pdf,Popstand Payroll
2024-02-20,Wire Trans Svc Charge,-25.00,,Debit,022924 WellsFargo.pdf,
2024-02-20,Vons #2442 Fillmore CA,-25.72,,Debit,022924 WellsFargo.pdf,
2024-02-20,Framer.Com Amsterdam Nld,-20.00,,Debit,022924 WellsFargo.pdf,
2024-02-20,H&H Brazilian Stea Los Angeles CA,-202.94,,Debit,022924 WellsFargo.pdf,
2024-02-20,Starbucks Store 24 Los Angeles CA,-7.95,,Debit,022924 WellsFargo.pdf,
2024-02-20,83044 - Broadway S Los Angeles CA,-22.00,,Debit,022924 WellsFargo.pdf,
2024-02-20,County of LA Beach Marina Del Re CA,-5.00,,Debit,022924 WellsFargo.pdf,
2024-02-20,Sushi Enya - Marin Marina Del Re CA,-138.92,,Debit,022924 WellsFargo.pdf,
2024-02-20,Sq *Service Los Angeles CA,-9.75,,Debit,022924 WellsFargo.pdf,
2024-02-20,Tst* Silverlake RA Los Angeles CA,-9.69,,Debit,022924 WellsFargo.pdf,
2024-02-20,Izakaya Osen Los Angeles CA,-137.88,,Debit,022924 WellsFargo.pdf,
2024-02-20,Apple.Com/Bill 866-712-7753 CA,-2.99,,Debit,022924 WellsFargo.pdf,
2024-02-20,Pablochat Httpsdiscord. CA,-20.00,,Debit,022924 WellsFargo.pdf,AUTOMATIQUE - Pablo Discord
2024-02-20,WT Fed Jpmorgan Chase Ban Michele Maccarone,-5000.00,,Debit,022924 WellsFargo.pdf,Wire transfer
2024-02-20,Pwp Ai Top Rank Privacycom,-7.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-20,Pwp Blink Privacycom,-10.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-20,Pwp Dnh*Godaddy Privacycom,-11.99,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-20,Pwp Amazon.Com* Privacycom,-47.82,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-20,Venmo Payment Jojo McFly,-51.87,,Debit,022924 WellsFargo.pdf,
2024-02-20,Popstand Inc Reversal Braget Kurt,2224.58,210373.32,Credit,022924 WellsFargo.pdf,Popstand Payroll Reversal
2024-02-21,Vons #2442 Fillmore CA,-71.04,210302.28,Debit,022924 WellsFargo.pdf,
2024-02-22,City of Fillmore 805-524-1500 CA,-146.12,,Debit,022924 WellsFargo.pdf,
2024-02-22,Apple.Com/Bill 866-712-7753 CA,-59.99,,Debit,022924 WellsFargo.pdf,
2024-02-22,Doordash Dashpass WWW.Doordash. CA,-9.99,,Debit,022924 WellsFargo.pdf,
2024-02-22,Wholefds Val 10178 Santa Clarita CA,-16.05,,Debit,022924 WellsFargo.pdf,
2024-02-22,Wholefds Val 10178 Santa Clarita CA,-30.31,,Debit,022924 WellsFargo.pdf,
2024-02-22,Pwp Kindle Svcs Privacycom,-22.39,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-22,Pwp Amzn Mktp U Privacycom,-47.99,209969.44,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-23,Zelle From Laura Jean Cousineau Mommark Phone Bill,73.56,,Credit,022924 WellsFargo.pdf,
2024-02-23,Sq *Access Parking Los Angeles CA,-26.00,,Debit,022924 WellsFargo.pdf,
2024-02-23,Pwp Linkedin PR Privacycom,-17.50,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-23,Pwp Dnh*Godaddy Privacycom,-63.34,209936.16,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-26,Tst* Blvd Steak Sherman Oaks CA,-178.38,,Debit,022924 WellsFargo.pdf,
2024-02-26,Apple.Com/Bill 866-712-7753 CA,-13.99,,Debit,022924 WellsFargo.pdf,
2024-02-26,Vons #2442 Fillmore CA,-36.29,,Debit,022924 WellsFargo.pdf,
2024-02-26,Apple.Com/Bill 866-712-7753 CA,-6.99,,Debit,022924 WellsFargo.pdf,
2024-02-26,Posers Los Angeles CA,-153.30,,Debit,022924 WellsFargo.pdf,
2024-02-26,Safety Park Marina Del Re CA,-19.00,,Debit,022924 WellsFargo.pdf,
2024-02-26,Google *Youtubepre G.CO/Helppay# CA,-13.99,,Debit,022924 WellsFargo.pdf,
2024-02-26,Playstation Networ 650-2956540 CA,-14.99,,Debit,022924 WellsFargo.pdf,
2024-02-26,Pwp Play.Ht Privacycom,-5.50,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-26,Pwp Amazon.Com* Privacycom,-15.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-26,Venmo Payment Jojo McFly,-4.99,209473.74,Debit,022924 WellsFargo.pdf,
2024-02-27,Spago Beverly Hill 310-3850880 CA,-283.09,209190.65,Debit,022924 WellsFargo.pdf,
2024-02-28,Vons #2442 Fillmore CA,-98.01,,Debit,022924 WellsFargo.pdf,
2024-02-28,Pwp Mailchimp Privacycom,-13.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-28,Pwp Huggingface Privacycom,-20.00,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-28,Pwp Twitter Onl Privacycom,-213.55,208846.09,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-29,Audible*Rz9Cv4Yv0 Amzn.Com/Bill NJ,-14.95,,Debit,022924 WellsFargo.pdf,
2024-02-29,Pwp Google *Spo Privacycom,-10.99,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-29,Pwp Amzn Mktp U Privacycom,-67.56,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE
2024-02-29,Pwp Bitrise Lim Privacycom,-71.07,,Debit,022924 WellsFargo.pdf,Privacy.com - DUPLICATE - AUTOMATIQUE
2024-02-29,Interest Payment,1.70,208683.22,Credit,022924 WellsFargo.pdf,
