Date,Description,Amount,Balance,Type,Source,Notes
2024-05-08,Apple.Com/Bill 866-712-7753 CA,-9.99,,Recurring,053124 WellsFargo.pdf,
2024-05-08,Apple.Com/Bill 866-712-7753 CA,-179.99,,Purchase,053124 WellsFargo.pdf,
2024-05-08,The Treasure Stati Fillmore CA,-5.09,185508.75,Purchase,053124 WellsFargo.pdf,
2024-05-09,Vons #2442 Fillmore CA,-19.56,,Purchase,053124 WellsFargo.pdf,
2024-05-09,Google *Google Sto 855-836-3987 CA,-1.99,,Recurring,053124 WellsFargo.pdf,
2024-05-09,Erewhon Pasadena Pasadena CA,-6.34,,Purchase,053124 WellsFargo.pdf,
2024-05-09,Erewhon Pasadena Pasadena CA,-22.80,,Purchase,053124 WellsFargo.pdf,
2024-05-09,Wholefds Oxn #1031 Oxnard CA,-19.77,,Purchase,053124 WellsFargo.pdf,
2024-05-09,Patagonia-Ventura Ventura CA,-616.33,,Purchase,053124 WellsFargo.pdf,
2024-05-09,Pwp Amazon.Com* Privacycom TN: 6773444,-10.39,184811.57,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-10,Hm.Com 855-4667467 NY,-70.71,,Purchase,053124 WellsFargo.pdf,
2024-05-10,Vons #2442 Fillmore CA,-8.99,,Purchase,053124 WellsFargo.pdf,
2024-05-10,Amazon Fresh*VA8G5 Moorpark WA,-17.30,,Purchase,053124 WellsFargo.pdf,
2024-05-10,Wholefds Oxn #1031 Oxnard CA,-5.04,,Purchase,053124 WellsFargo.pdf,
2024-05-10,Sq *Who's On First Oxnard CA,-22.00,,Purchase,053124 WellsFargo.pdf,
2024-05-10,Pwp Sentry Privacycom TN: 1541041,-29.00,184658.53,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-05-13,Ladot Meter Parkin Los Angeles CA,-1.50,,Parking,053124 WellsFargo.pdf,
2024-05-13,Erewhon Pacific PA Pacific Palis CA,-9.86,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Erewhon Pacific PA Pacific Palis CA,-6.75,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Blue Ribbon Sushi Pacific Palis CA,-117.45,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Tesla Supercharger 877-7983752 CA,-54.24,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Laz Parking M17548 Pacific Palis CA,-11.00,,Parking,053124 WellsFargo.pdf,
2024-05-13,Wholefds Val 10178 Santa Clarita CA,-10.98,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Erewhon Los Angeles CA,-39.99,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Erewhon Los Angeles CA,-8.99,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Tesla Subscription Palo Alto CA,-9.99,,Recurring,053124 WellsFargo.pdf,
2024-05-13,Starbucks Store 58 Los Angeles CA,-8.40,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Cvs/Pharmacy #0960 Burbank CA,-40.96,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Tesla Supercharger 877-7983752 CA,-4.14,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Sq *Blue Bottle CO Los Angeles CA,-12.75,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Sq *Blue Bottle CO Los Angeles CA,-7.50,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Wholefds Val 10178 Santa Clarita CA,-45.24,,Purchase,053124 WellsFargo.pdf,
2024-05-13,Pwp Google*Doma Privacycom TN: 3209133,-14.40,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE (Google Domains)
2024-05-13,Pwp Twitter Pai Privacycom TN: 1475805,-16.00,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-13,Pwp Netflix Privacycom TN: 5570606,-22.99,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-13,Pwp Github Inc Privacycom TN: 1475351,-35.80,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-05-13,Pwp Amzn Mktp U Privacycom TN: 1570650,-69.43,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-13,Stash Capital (S ACH Kurt Braget,3.00,,ACH,053124 WellsFargo.pdf,
2024-05-13,Pwp Amzn Mktp U Privacycom TN: 1305557,-150.12,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-13,Pwp Amzn Mktp U Privacycom TN: 1139322,-381.65,183575.40,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-14,Pwp Amzn Mktp U Privacycom TN: 1281310,-41.79,183533.61,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-15,Vons #2442 Fillmore CA,-104.75,,Purchase,053124 WellsFargo.pdf,
2024-05-15,ATT* Bill Payment 800-331-0500 TX,-154.92,,Recurring,053124 WellsFargo.pdf,
2024-05-15,Apple.Com/Bill 866-712-7753 CA,-3.99,,Purchase,053124 WellsFargo.pdf,
2024-05-15,Rumfish Y Vino Ventura CA,-87.19,,Purchase,053124 WellsFargo.pdf,
2024-05-15,Target T-2760 2850 N Oxna Oxnard CA,-134.58,,Purchase,053124 WellsFargo.pdf,
2024-05-15,Wholefds Oxn #1031 Oxnard CA,-9.38,,Purchase,053124 WellsFargo.pdf,
2024-05-15,Pwp Heroku* Apr Privacycom TN: 1584535,-40.70,182998.10,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-05-16,Hm.Com 855-4667467 NY,-69.66,,Purchase,053124 WellsFargo.pdf,
2024-05-16,Paradise Pantry Ventura CA,-19.21,,Purchase,053124 WellsFargo.pdf,
2024-05-16,Sephora The Oaks Thousand Oaks CA,-245.61,,Purchase,053124 WellsFargo.pdf,
2024-05-16,Tesla Supercharger 877-7983752 CA,-2.88,,Purchase,053124 WellsFargo.pdf,
2024-05-16,Zelle to Ed Saltillo Plus Materials,-80.00,,Zelle,053124 WellsFargo.pdf,
2024-05-16,Pwp Slack T06Jy Privacycom TN: 1631197,-14.88,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-05-16,Pwp Hulu 877-82 Privacycom TN: 1099448,-17.99,182547.87,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-17,4Te*Culligan of Ve 805-383-9250 CA,-141.95,,Recurring,053124 WellsFargo.pdf,
2024-05-17,H&M 0686Thousand Thousand Oaks CA,-64.32,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Erewhon Calabasas Calabasas CA,-13.88,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Apple.Com/Bill 866-712-7753 CA,-74.99,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Tst* Hanabi Sushi Los Angeles CA,-175.69,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Sq *Afters Ice Cre Los Angeles CA,-13.68,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Framer.Com Amsterdam Nld,-40.00,,Recurring,053124 WellsFargo.pdf,
2024-05-17,Nikepos_US Los Angeles CA,-164.25,,Purchase,053124 WellsFargo.pdf,
2024-05-17,Laz Parking M17154 Los Angeles CA,-10.00,181849.11,Parking,053124 WellsFargo.pdf,
2024-05-20,Zelle From Laura Jean Cousineau,73.42,,Zelle,053124 WellsFargo.pdf,
2024-05-20,Weho Parking Meter West Hollywoo CA,-4.00,,Parking,053124 WellsFargo.pdf,
2024-05-20,Uchi West Hollywoo Los Angeles CA,-303.02,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Tst* LA LA Land Ki Los Angeles CA,-9.21,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Wholefds Val 10178 Santa Clarita CA,-26.76,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Wholefds Val 10178 Santa Clarita CA,-24.52,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Seiu Local 721 Los Angeles CA,-14.00,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Amazon Fresh*E3833 Moorpark WA,-21.48,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Ronald Reagan Libr Simi Valley CA,-10.72,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Ronald Reagan Foun Simi Valley CA,-42.85,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Tesla Supercharger 877-7983752 CA,-17.76,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Sq *Blue Bottle CO Pasadena CA,-11.79,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Sq *Blue Bottle CO Pasadena CA,-7.50,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Pasadena Parking - Pasadena CA,-1.00,,Parking,053124 WellsFargo.pdf,
2024-05-20,Tst* Bacari Silver Los Angeles CA,-100.00,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Sq *Afters Ice Cre Highland Park CA,-17.14,,Purchase,053124 WellsFargo.pdf,
2024-05-20,Zelle to Ed Saltillo Grout 16 Hours Two Guys Plus Mate,-600.00,,Zelle,053124 WellsFargo.pdf,
2024-05-20,Apple.Com/Bill 866-712-7753 CA,-2.99,,Recurring,053124 WellsFargo.pdf,
2024-05-20,Pablochat Httpsdiscord. CA,-20.00,,Recurring,053124 WellsFargo.pdf,AUTOMATIQUE (Discord service)
2024-05-20,Pwp Amazon Ret* Privacycom TN: 6192792,-5.38,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-20,Pwp Blink Privacycom TN: 2385558,-10.00,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-20,Pwp Dnh*Godaddy Privacycom TN: 1588846,-11.99,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-20,Pwp Google*Doma Privacycom TN: 7319333,-12.00,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE (Google Domains)
2024-05-20,Venmo Payment Jojo McFly,-51.87,,Venmo,053124 WellsFargo.pdf,
2024-05-20,Pwp Dnh*Godaddy Privacycom TN: 5505246,-113.15,180483.40,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-21,Vons #2442 Fillmore CA,-67.94,,Purchase,053124 WellsFargo.pdf,
2024-05-21,Pwp Amazon.Com* Privacycom TN: 1669807,-50.40,180365.06,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-22,City of Fillmore 805-524-1500 CA,-287.73,,Purchase,053124 WellsFargo.pdf,Utilities
2024-05-22,Vons #2442 Fillmore CA,-24.08,,Purchase,053124 WellsFargo.pdf,
2024-05-22,DD *Doordashdashpa WWW.Doordash. CA,-9.99,,Purchase,053124 WellsFargo.pdf,
2024-05-22,Pwp Twitter Pai Privacycom TN: 3998465,-16.00,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-22,Pwp Heroku* Apr Privacycom TN: 1339008,-121.71,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE - AUTOMATIQUE
2024-05-22,So Cal Edison CO Bill Paymt Braget M Kurt,-2147.78,177757.77,Bill Payment,053124 WellsFargo.pdf,Utilities
2024-05-23,Popstand Inc Direct Dep Braget Kurt,2224.58,,Direct Deposit,053124 WellsFargo.pdf,INCOME - Popstand payroll
2024-05-23,Vons #2442 Fillmore CA,-60.92,,Purchase,053124 WellsFargo.pdf,
2024-05-23,Scentbird Monroe Twp. NJ,-39.68,179881.75,Recurring,053124 WellsFargo.pdf,
2024-05-24,Vons #2442 Fillmore CA,-14.99,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Apple.Com/Bill 866-712-7753 CA,-13.99,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Wholefds Arr 10237 Pasadena CA,-36.11,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Sq *Blue Bottle CO Pasadena CA,-6.25,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Wholefds Arr 10237 Pasadena CA,-35.12,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Wholefds Arr 10237 Pasadena CA,-91.44,,Purchase,053124 WellsFargo.pdf,
2024-05-24,Pwp Play.Ht Privacycom TN: 3848657,-5.50,179678.35,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-28,Apple.Com/Bill 866-712-7753 CA,-6.99,,Recurring,053124 WellsFargo.pdf,
2024-05-28,Tst* Arties Expres Glendale CA,-2.76,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Chipotle 2237 Glendale CA,-12.35,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Tst* Din Tai Fung Glendale CA,-80.80,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Lids 6493 Glendale CA,-38.58,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Lululemon Glendale Glendale CA,-171.99,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Tst* Sprinkles Cup Glendale CA,-9.66,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Sq *Afters Ice Cre Highland Park CA,-17.14,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Google *Youtubepre G.CO/Helppay# CA,-13.99,,Recurring,053124 WellsFargo.pdf,
2024-05-28,Uber Eats Help.Uber.Com CA,-92.02,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Playstation Networ 800-3457669 CA,-14.99,,Recurring,053124 WellsFargo.pdf,
2024-05-28,Uber Eats Help.Uber.Com CA,-108.81,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Uber Eats Help.Uber.Com CA,-4.81,,Purchase,053124 WellsFargo.pdf,
2024-05-28,7-Eleven 46708 Fillmore CA,-4.28,,Purchase,053124 WellsFargo.pdf,
2024-05-28,Pwp Amazon Prim Privacycom TN: 8612174,-2.99,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-28,Pwp Amzn Mktp U Privacycom TN: 2785461,-35.38,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-28,Applecard Gsbank Payment Kurtis Braget,-666.32,,Payment,053124 WellsFargo.pdf,
2024-05-28,Pwp Amazon.Com* Privacycom TN: 7988727,-143.86,178250.63,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-29,Audible*904Px1Vs3 Amzn.Com/Bill NJ,-14.95,,Recurring,053124 WellsFargo.pdf,
2024-05-29,Pwp Framer.Com Privacycom TN: 1277110,-10.50,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-29,Pwp Google *Spo Privacycom TN: 1150371,-10.99,178214.19,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-30,City of Fillmore 805-524-1500 CA,-145.44,,Purchase,053124 WellsFargo.pdf,Utilities
2024-05-30,Erewhon Pasadena Pasadena CA,-16.68,,Purchase,053124 WellsFargo.pdf,
2024-05-30,425 Lush Valencia Valencia CA,-191.62,,Purchase,053124 WellsFargo.pdf,
2024-05-30,Asanebo Studio City CA,-315.81,,Purchase,053124 WellsFargo.pdf,
2024-05-30,Pwp Amazon Tips Privacycom TN: 1100392,-7.00,,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-30,Pwp Spotify USA Privacycom TN: 4518435,-16.99,177520.65,Privacy.com,053124 WellsFargo.pdf,DUPLICATE
2024-05-31,Sq *Studio City Studio City CA,-38.85,,Purchase,053124 WellsFargo.pdf,
2024-05-31,Wholefds Val 10178 Santa Clarita CA,-31.01,,Purchase,053124 WellsFargo.pdf,
2024-05-31,Interest Payment,1.56,177452.35,Interest,053124 WellsFargo.pdf,
