Date,Description,Amount,Balance,Type,Source,Notes
2023-03-06,Check 4634,-3256.56,,Debit,033123 WellsFargo.pdf,Check
2023-03-06,Venmo Payment Kurty McFly,-100.00,321895.17,Debit,033123 WellsFargo.pdf,Venmo
2023-03-07,Ipic Pasadena,-46.86,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-07,DD Doordash Bluebo,-31.56,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-07,Geico *Auto,-289.65,,Debit,033123 WellsFargo.pdf,Auto Insurance
2023-03-07,Apple.Com/Bill,-74.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-07,Butterbeer Cart,-17.52,,Debit,033123 WellsFargo.pdf,Food - Entertainment
2023-03-07,Ush Universl Stdio Str,-94.06,,Debit,033123 WellsFargo.pdf,Entertainment - Universal Studios
2023-03-07,Voodoo Doughnuts,-10.40,,Debit,033123 WellsFargo.pdf,Food
2023-03-07,Pwp Amazon.Com*,-48.25,321281.88,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-08,Medium.Com,0.21,,Credit,033123 WellsFargo.pdf,Income - Medium
2023-03-08,Apple.Com/Bill,-6.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-08,Apple.Com/Bill,-74.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-08,Apple.Com/Bill,-39.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-08,Tesla Inc Supercha,-12.48,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-08,0729 Forever 21,-84.27,,Debit,033123 WellsFargo.pdf,Shopping - Clothing
2023-03-08,Walgreens Store 6801,-3.69,,Debit,033123 WellsFargo.pdf,Pharmacy
2023-03-08,Pwp Amzn Mktp U,-53.61,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-08,So Cal Edison CO,-76.76,320929.31,Debit,033123 WellsFargo.pdf,Utilities - Electric
2023-03-09,WT Fed Popstand Inc,1500.00,,Credit,033123 WellsFargo.pdf,Income - Popstand Wire
2023-03-09,Wire Trans Svc Charge,-15.00,,Debit,033123 WellsFargo.pdf,Bank Fee - Wire Transfer
2023-03-09,Google *Google Sto,-1.99,,Debit,033123 WellsFargo.pdf,Google Store
2023-03-09,Apple.Com/Bill,-24.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-09,West Coast Parking,-27.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-09,Pwp Netflix,-15.49,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Entertainment
2023-03-09,Lowes Brc CC,-724.19,321620.65,Debit,033123 WellsFargo.pdf,Home Improvement - Lowe's
2023-03-10,Laz Parking 670600,-10.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-10,Apple.Com/Bill,-6.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-10,Ikea Burbank,-132.28,,Debit,033123 WellsFargo.pdf,Home/Furniture
2023-03-10,Pwp WWW.Make.CO,-108.00,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Software/Tools
2023-03-10,Pwp Heroku Feb-,-111.10,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-03-10,Pwp Heroku Feb-,-121.66,321130.62,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-03-13,Ipic Pasadena,-30.87,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-13,DD Doordash Bluebo,-12.61,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-13,Urban Outfitter#13,-79.75,,Debit,033123 WellsFargo.pdf,Shopping - Clothing
2023-03-13,Sq *Afters Ice Cre,-8.25,,Debit,033123 WellsFargo.pdf,Food - Ice Cream
2023-03-13,Fandango,-34.78,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-13,Tesla Inc Supercha,-14.72,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-13,Tesla Inc.,-9.99,,Debit,033123 WellsFargo.pdf,Auto - Tesla Subscription
2023-03-13,Laz Parking 670235,-2.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-13,Sp Allbirds,-278.95,,Debit,033123 WellsFargo.pdf,Clothing
2023-03-13,Sq *Salt & Straw,-12.50,,Debit,033123 WellsFargo.pdf,Food - Ice Cream
2023-03-13,Laz Parking 670600,-4.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-13,Wholefds Arr 10237,-80.34,,Debit,033123 WellsFargo.pdf,Groceries - Whole Foods
2023-03-13,Stash Capital,-3.00,,Debit,033123 WellsFargo.pdf,Investment
2023-03-13,Pwp Amzn Mktp U,-102.83,320456.03,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-14,Par*Fogo Los Angel,-180.30,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-14,Fig at 7th Parking,-11.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-14,Look Cinemas Glend,-34.51,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-14,Ikea Burbank,-217.80,,Debit,033123 WellsFargo.pdf,Home/Furniture
2023-03-14,Zelle to Damian,-900.00,,Debit,033123 WellsFargo.pdf,Zelle - Kitchen Island Electrical Installation
2023-03-14,Rocket Money Premium,-7.00,,Debit,033123 WellsFargo.pdf,Financial Software
2023-03-14,Pwp Amzn Mktp U,-85.53,319019.89,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-15,Popstand Inc Payroll,2223.33,,Credit,033123 WellsFargo.pdf,Income - Popstand Payroll
2023-03-15,Nft Genius Inc Payroll,10670.27,,Credit,033123 WellsFargo.pdf,Income - NFT Genius Payroll
2023-03-15,Uber Eats,-45.97,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-15,Sq *Blue Bottle CO,-31.20,,Debit,033123 WellsFargo.pdf,Food - Coffee
2023-03-15,Uber Eats,-107.46,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-15,Uber Sushirokup,-14.00,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-15,Ikea Burbank,-171.24,331543.62,Debit,033123 WellsFargo.pdf,Home/Furniture
2023-03-16,DD Doordash Philzc,-29.87,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-16,Uber Eats,-18.68,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-16,Pasadena Parking,-10.50,,Debit,033123 WellsFargo.pdf,Parking
2023-03-16,Apple.Com/Bill,-11.00,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-16,Apple.Com/Bill,-10.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-16,Uber Eats,-102.19,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-16,Laz Parking 670600,-10.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-16,Tesla Inc Supercha,-11.89,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-16,Pwp Amzn Mktp U,-44.06,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-16,Pwp Amazon.Com*,-96.47,331197.97,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-17,ATT* Bill Payment,-127.01,,Debit,033123 WellsFargo.pdf,Phone - AT&T
2023-03-17,Tst* Sushi Roku,-111.00,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-17,Uber Trip,-24.38,,Debit,033123 WellsFargo.pdf,Transportation - Uber
2023-03-17,Pasadena Parking,-4.50,,Debit,033123 WellsFargo.pdf,Parking
2023-03-17,Sushi Enya - Pasad,-126.43,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-17,Uber Trip,-26.91,,Debit,033123 WellsFargo.pdf,Transportation - Uber
2023-03-17,Uber Eats,-41.65,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-17,Laz Parking 670600,-10.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-17,Fillmore Valero,-20.00,,Debit,033123 WellsFargo.pdf,Auto - Gas
2023-03-17,Zelle to Ed,-600.00,,Debit,033123 WellsFargo.pdf,Zelle - Windows Prep for Kitchen
2023-03-17,Pwp Amzn Mktp U,-177.97,329928.12,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-20,DD Doordash Bluebo,-23.85,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-20,Uber Trip,-29.23,,Debit,033123 WellsFargo.pdf,Transportation - Uber
2023-03-20,Ipic Pasadena,-67.26,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-20,Apple.Com/Bill,-89.98,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-20,Sp Mokuyobi Thread,-624.16,,Debit,033123 WellsFargo.pdf,Shopping
2023-03-20,Sushi Enya - Los A,-127.97,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-20,Dave & Busters #78,-63.00,,Debit,033123 WellsFargo.pdf,Entertainment
2023-03-20,Walgreens Store 6801,-59.66,,Debit,033123 WellsFargo.pdf,Pharmacy
2023-03-20,Hollywood and High,-20.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-20,DD Doordash Bluebo,-17.78,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-20,Apple.Com/Bill,-19.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-20,Apple.Com/Bill,-35.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-20,Apple.Com/Bill,-2.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-20,Apple.Com/Bill,-2.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-20,Zelle to Cousineau Laura,-1250.00,,Debit,033123 WellsFargo.pdf,Zelle - Assistant Work
2023-03-20,Tesla Inc Supercha,-9.50,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-20,Venmo Payment Kurty McFly,-9.99,,Debit,033123 WellsFargo.pdf,Venmo
2023-03-20,Pwp Blink,-10.00,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Security
2023-03-20,Pwp Amzn Mktp U,-11.14,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-20,Pwp Dnh*Godaddy,-11.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-03-20,Lowes Brc CC,-1022.25,326418.40,Debit,033123 WellsFargo.pdf,Home Improvement - Lowe's
2023-03-21,Ladot Blossom Plaz,-3.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-21,DD Doordash Bluebo,-12.61,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-21,Look Cinemas - Mon,-30.90,,Debit,033123 WellsFargo.pdf,Entertainment - Movies
2023-03-21,Pasadena Parking,-3.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-21,Sq *Velo Coffee,-5.75,,Debit,033123 WellsFargo.pdf,Food - Coffee
2023-03-21,Wholefds Arr 10237,-108.98,326254.16,Debit,033123 WellsFargo.pdf,Groceries - Whole Foods
2023-03-22,DD Doordash Bluebo,-12.61,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-22,Target 0002,-13.45,,Debit,033123 WellsFargo.pdf,Shopping - Target
2023-03-22,Ocho Mexican Grill,-13.60,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-22,Fig at 7th Parking,-11.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-22,Apple.Com/Bill,-29.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-22,DD Doordash Bluebo,-16.33,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-22,Apple.Com/Bill,-9.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-22,Doordash Dashpass,-9.99,,Debit,033123 WellsFargo.pdf,Food - Delivery Subscription
2023-03-22,Uber Eats,-67.37,326069.83,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-23,Edeposit IN Branch/Store,12553.02,,Credit,033123 WellsFargo.pdf,Deposit
2023-03-23,DD Doordash Bad-AS,-17.82,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-23,Pasadena Parking,-12.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-23,Uber Eats,-60.13,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-23,Apple.Com/Bill,-7.98,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-23,Sq *New China Wok,-19.54,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-23,Cash eWithdrawal in Branch/Store,-2000.00,336505.38,Debit,033123 WellsFargo.pdf,Cash Withdrawal
2023-03-24,Sushi Enya - Pasad,-85.70,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-24,Laz Parking 670512,-5.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-24,Equinox Moto #701,-205.00,,Debit,033123 WellsFargo.pdf,Fitness - Equinox
2023-03-24,Erewhon Calabasas,-52.69,,Debit,033123 WellsFargo.pdf,Groceries - Erewhon
2023-03-24,Tesla Inc Supercha,-10.00,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-24,Pwp Amzn Mktp U,-6.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-24,Home Depot Online Pmt,-917.96,,Debit,033123 WellsFargo.pdf,Home Improvement - Home Depot
2023-03-24,Pwp Amzn Mktp U,-141.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-24,Pwp Amazon.Com*,-171.59,334908.46,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-27,Pasadena Parking,-12.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-27,Pasadena Parking,-3.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-27,DD Doordash Bluebo,-17.23,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-27,Apple.Com/Bill,-3.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-27,Apple.Com/Bill,-5.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-27,DD Doordash Bluebo,-12.61,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-27,Uber Eats,-89.38,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-27,Apple.Com/Bill,-90.98,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-27,Apple.Com/Bill,-9.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-27,Tesla Inc Supercha,-16.65,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-27,Sq *Before's LLC,-22.88,,Debit,033123 WellsFargo.pdf,Food
2023-03-27,Venmo Payment Kurty McFly,-2.80,,Debit,033123 WellsFargo.pdf,Venmo
2023-03-27,Venmo Payment Kurty McFly,-2.80,,Debit,033123 WellsFargo.pdf,Venmo
2023-03-27,Pwp Amzn Mktp U,-5.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-27,Pwp Amzn Mktp U,-9.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-27,Pwp Google*Doma,-36.00,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-03-27,Pwp Amazon.Com*,-41.82,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-27,Pwp Amzn Mktp U,-114.42,334409.94,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-28,DD Doordash Bluebo,-24.40,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-28,Garden Cafe,-32.74,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-28,Sherman Oaks Valet,-3.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-28,Sushi Enya - Pasad,-163.84,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-28,Laz Parking 670512,-10.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-28,Ladot Blossom Plaz,-3.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-28,Pwp Amzn Mktp U,-3.88,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-28,Pwp Amzn Mktp U,-3.99,,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-28,Pwp Amzn Mktp U,-85.53,334079.56,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-03-29,Sq *Before's LLC,-15.90,,Debit,033123 WellsFargo.pdf,Food
2023-03-29,Audible*Hy8x79He0,-14.95,,Debit,033123 WellsFargo.pdf,Entertainment - Audible
2023-03-29,Tst* Kabuki - Oxna,-89.28,,Debit,033123 WellsFargo.pdf,Food - Restaurant
2023-03-29,Wholefds Oxn #1031,-25.36,,Debit,033123 WellsFargo.pdf,Groceries - Whole Foods
2023-03-29,Tesla Inc Supercha,-23.70,333910.37,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-30,Pasadena Parking,-12.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-30,Starbucks Store 27,-13.15,,Debit,033123 WellsFargo.pdf,Food - Coffee
2023-03-30,Cvs/Pharmacy #0966,-18.87,,Debit,033123 WellsFargo.pdf,Pharmacy
2023-03-30,Cvs/Pharmacy #0966,-48.83,,Debit,033123 WellsFargo.pdf,Pharmacy
2023-03-30,Uber Eats,-70.89,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-30,Apple.Com/Bill,-3.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-30,Laz Parking 670600,-8.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-30,Purchase Bank Check OR Draft,-12.00,,Debit,033123 WellsFargo.pdf,Bank Fee
2023-03-30,Pwp Google*Doma,-24.00,333698.64,Debit,033123 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-03-31,Nft Genius Inc Payroll,10670.26,,Credit,033123 WellsFargo.pdf,Income - NFT Genius Payroll
2023-03-31,DD Doordash Bluebo,-26.05,,Debit,033123 WellsFargo.pdf,Food - Delivery
2023-03-31,Pasadena Parking,-12.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-31,Apple.Com/Bill,-3.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-31,Apple.Com/Bill,-24.99,,Debit,033123 WellsFargo.pdf,Apple Services
2023-03-31,Tesla Inc Supercha,-4.35,,Debit,033123 WellsFargo.pdf,Auto - Tesla Supercharger
2023-03-31,Laz Parking 670600,-10.00,,Debit,033123 WellsFargo.pdf,Parking
2023-03-31,Interest Payment,2.79,344290.31,Credit,033123 WellsFargo.pdf,Interest Income
