Date,Description,Amount,Balance,Type,Source,Notes
2023-11-16,Pwp Amzn Mktp U Privacycom,-26.80,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-16,Lowes Brc Syf Paymnt Popstand Inc,-1116.20,264001.93,Debit,113023 WellsFargo.pdf,POPSTAND - Home Improvement Lowes
2023-11-17,Sq *Christmas Ranch,-401.40,,Debit,113023 WellsFargo.pdf,Entertainment
2023-11-17,Sq *Blue Bottle CO Century City,-50.31,,Debit,113023 WellsFargo.pdf,Food - Coffee
2023-11-17,Eataly LA Catapult Los Angeles,-22.64,,Debit,113023 WellsFargo.pdf,Food
2023-11-17,Laz Parking 670880 Los Angeles,-7.00,,Debit,113023 WellsFargo.pdf,Parking
2023-11-17,Pwp Amazon.Com* Privacycom,-5.67,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-17,Pwp Amzn Mktp U Privacycom,-19.09,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-17,Pwp Amzn Mktp U Privacycom,-22.47,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-17,Pwp Amazon.Com* Privacycom,-22.97,263450.38,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,OR Dept of Revenue Salem OR,-498.00,,Debit,113023 WellsFargo.pdf,Tax Payment - Oregon
2023-11-20,Kiehl's Century Ci Los Angeles,-136.88,,Debit,113023 WellsFargo.pdf,Personal Care
2023-11-20,Apple.Com/Bill,-11.00,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-20,Ikea Burbank Rest,-31.22,,Debit,113023 WellsFargo.pdf,Food - Restaurant
2023-11-20,Wholefds Oxn #1031 Oxnard,-15.35,,Debit,113023 WellsFargo.pdf,Groceries
2023-11-20,Sq *The Container Oxnard,-32.75,,Debit,113023 WellsFargo.pdf,Shopping - Storage
2023-11-20,Tesla Inc Supercharger,-16.28,,Debit,113023 WellsFargo.pdf,Auto - Electric Charging
2023-11-20,Target T-2760 Oxnard,-105.55,,Debit,113023 WellsFargo.pdf,Shopping
2023-11-20,Wholefds Oxn #1031 Oxnard,-187.10,,Debit,113023 WellsFargo.pdf,Groceries
2023-11-20,Apple.Com/Bill,-27.97,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-20,Apple.Com/Bill,-2.99,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-20,Apple.Com/Bill,-2.99,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-20,Apple.Com/Bill,-17.98,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-20,Pablochat Httpsdiscord.,-20.00,,Debit,113023 WellsFargo.pdf,Subscription - Discord
2023-11-20,Zelle to Raphael - Concrete,-3000.00,,Debit,113023 WellsFargo.pdf,Home Improvement - Concrete
2023-11-20,Pwp Amazon Tips Privacycom,-7.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Blink Privacycom,-10.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - Blink Security
2023-11-20,Pwp Amzn Mktp U Privacycom,-10.70,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Dnh*Godaddy Privacycom,-11.99,,Debit,113023 WellsFargo.pdf,DUPLICATE - Domains GoDaddy
2023-11-20,Pwp Dnh*Godaddy Privacycom,-22.17,,Debit,113023 WellsFargo.pdf,DUPLICATE - Domains GoDaddy
2023-11-20,Pwp Amazon.Com* Privacycom,-26.54,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Amazon.Com* Privacycom,-34.84,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Venmo Payment Jojo McFly,-51.87,,Debit,113023 WellsFargo.pdf,Venmo
2023-11-20,Pwp Amazon.Com* Privacycom,-58.98,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Dnh*Godaddy Privacycom,-76.97,,Debit,113023 WellsFargo.pdf,DUPLICATE - Domains GoDaddy
2023-11-20,Pwp Amzn Mktp U Privacycom,-77.21,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Amazon.Com* Privacycom,-105.51,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Amzn Mktp U Privacycom,-309.82,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-20,Pwp Sp Humane Privacycom,-763.63,,Debit,113023 WellsFargo.pdf,DUPLICATE - Humane AI Pin
2023-11-20,So Cal Edison CO Bill Paymt,-343.88,257433.21,Debit,113023 WellsFargo.pdf,Utilities - Electric
2023-11-21,Apple.Com/Bill,-74.99,257358.22,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-22,Doordash Dashpass,-9.99,,Debit,113023 WellsFargo.pdf,Subscription - Food Delivery
2023-11-22,Pwp Twitter Pai Privacycom,-6.02,,Debit,113023 WellsFargo.pdf,DUPLICATE - Dev Tools Twitter/X API
2023-11-22,Pwp Amazon.Com* Privacycom,-48.25,257293.96,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-24,Pwp Amazon.Com Privacycom,58.98,,Credit,113023 WellsFargo.pdf,DUPLICATE - Amazon Refund
2023-11-24,Homedepot.Com,-2717.72,,Debit,113023 WellsFargo.pdf,Home Improvement
2023-11-24,Cinnabon 311 Redondo Beach,-6.49,,Debit,113023 WellsFargo.pdf,Food
2023-11-24,Sq *Blue Bottle CO Los Angeles,-7.25,,Debit,113023 WellsFargo.pdf,Food - Coffee
2023-11-24,Costco Whse #0420 Oxnard,-120.00,,Debit,113023 WellsFargo.pdf,Shopping - Wholesale
2023-11-24,Costco Whse #0420 Oxnard,-895.12,,Debit,113023 WellsFargo.pdf,Shopping - Wholesale
2023-11-24,Wholefds Oxn #1031 Oxnard,-35.67,,Debit,113023 WellsFargo.pdf,Groceries
2023-11-24,Sams Liquor Simi Valley,-2.50,,Debit,113023 WellsFargo.pdf,
2023-11-24,Sams Liquor Simi Valley,-4.00,,Debit,113023 WellsFargo.pdf,
2023-11-24,Pwp Elevenlabs. Privacycom,-282.16,253282.03,Debit,113023 WellsFargo.pdf,DUPLICATE - AI Tools ElevenLabs
2023-11-27,Zelle From Laura Jean Cousineau - Phone Bill,117.35,,Credit,113023 WellsFargo.pdf,Reimbursement
2023-11-27,Apple.Com/Bill,-6.98,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-27,Liquor Time Liquor West Hollywood,-7.29,,Debit,113023 WellsFargo.pdf,
2023-11-27,Tesla Inc Supercharger,-3.57,,Debit,113023 WellsFargo.pdf,Auto - Electric Charging
2023-11-27,Apple.Com/Bill,-6.99,,Debit,113023 WellsFargo.pdf,Apple Services
2023-11-27,Bestbuycom80682490,-971.24,,Debit,113023 WellsFargo.pdf,Electronics
2023-11-27,Google *Youtubepre,-13.99,,Debit,113023 WellsFargo.pdf,Subscription - YouTube Premium
2023-11-27,Pwp Github Inc Privacycom,-10.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - Dev Tools GitHub
2023-11-27,Pwp Openai Privacycom,-10.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - AI Tools OpenAI
2023-11-27,Pwp Openai Privacycom,-10.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - AI Tools OpenAI
2023-11-27,Pwp Google *Dom Privacycom,-12.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - Domains
2023-11-27,Pwp Amazon.Com* Privacycom,-13.22,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-27,Pwp Amazon.Com* Privacycom,-116.90,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-27,Pwp Amazon Prim Privacycom,-149.08,252068.12,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon Prime
2023-11-28,Pwp Amazon.Com* Privacycom,-84.20,251983.92,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-29,Starbucks Store 10 Torrance,-8.95,,Debit,113023 WellsFargo.pdf,Food - Coffee
2023-11-29,Shake Shack 1393 Torrance,-7.31,,Debit,113023 WellsFargo.pdf,Food
2023-11-29,Audible*R62Wp4Zy3,-14.95,,Debit,113023 WellsFargo.pdf,Subscription - Audiobooks
2023-11-29,Pwp Mailchimp Privacycom,-13.00,,Debit,113023 WellsFargo.pdf,DUPLICATE - Email Marketing
2023-11-29,Pwp Amzn Mktp U Privacycom,-20.45,251919.26,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-30,Nft Genius Inc Payroll,5227.82,,Credit,113023 WellsFargo.pdf,INCOME - W2 Payroll NFT Genius
2023-11-30,AMC Online 9640,-47.04,,Debit,113023 WellsFargo.pdf,Entertainment - Movies
2023-11-30,at* Greatrlazooass WWW.Lazoo.Org,-64.00,,Debit,113023 WellsFargo.pdf,Entertainment - LA Zoo
2023-11-30,Pwp Apple.Com/B Privacycom,-1.99,,Debit,113023 WellsFargo.pdf,DUPLICATE - Apple
2023-11-30,Pwp Amzn Mktp U Privacycom,-39.99,,Debit,113023 WellsFargo.pdf,DUPLICATE - Amazon
2023-11-30,Interest Payment,2.16,256996.22,Credit,113023 WellsFargo.pdf,Bank Interest
