Date,Description,Amount,Balance,Type,Source,Notes
2023-02-07,So Cal Edison CO,-203.54,317098.87,Debit,022823 WellsFargo.pdf,Utilities - Electric
2023-02-08,Sato Ramen House,-41.58,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-08,Apple.Com/Bill,-74.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-08,Sp Allbirds,-163.20,,Debit,022823 WellsFargo.pdf,Clothing
2023-02-08,Apple.Com/Bill,-39.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-08,Wholefds Mbu#10441,-18.00,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-08,Wholefds Mbu#10441,-7.18,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-08,Tesla Inc Supercha,-19.52,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-08,Sq *Salt & Straw,-16.23,,Debit,022823 WellsFargo.pdf,Food - Ice Cream
2023-02-08,Pwp Amzn Mktp U,-53.60,316664.58,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-09,Tst* Cafe 27,-88.78,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-09,Google *Google Sto,-1.99,,Debit,022823 WellsFargo.pdf,Google Store
2023-02-09,Uber Eats,-91.80,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-09,Kumadori Sushi,-75.31,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-09,Tesla Inc Supercha,-38.72,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-09,Pwp Netflix.Com,-15.49,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Entertainment
2023-02-09,Pwp Heroku Jan-,-221.84,316130.65,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-02-10,Laz Parking 670235,-10.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-10,Apple.Com/Bill,-99.98,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-10,Apple.Com/Bill,-6.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-10,Sq *Salt & Straw,-18.79,,Debit,022823 WellsFargo.pdf,Food - Ice Cream
2023-02-10,Laz Parking 670600,-10.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-10,H&M0483,-56.19,,Debit,022823 WellsFargo.pdf,Clothing
2023-02-10,Pwp Amazon.Com*,-101.44,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-10,Pwp Heroku Jan-,-107.78,315719.48,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-02-13,WT Fed Popstand Inc,1500.00,,Credit,022823 WellsFargo.pdf,Income - Popstand Wire
2023-02-13,Wire Trans Svc Charge,-15.00,,Debit,022823 WellsFargo.pdf,Bank Fee - Wire Transfer
2023-02-13,Sato Ramen House,-60.88,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-13,Pasadena Parking,-1.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-13,Uber Trip,-21.52,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-13,Pasadena Parking,-12.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-13,Tst* Intelligentsi,-11.90,,Debit,022823 WellsFargo.pdf,Food - Coffee
2023-02-13,Sp Allbirds,-13.23,,Debit,022823 WellsFargo.pdf,Clothing
2023-02-13,Sato Ramen House,-50.48,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-13,Sp Allbirds,-114.66,,Debit,022823 WellsFargo.pdf,Clothing
2023-02-13,Wholefds Arr 10237,-6.24,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-13,Wholefds Arr 10237,-16.63,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-13,Wholefds Val 10178,-183.94,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-13,Tesla Inc.,-9.99,,Debit,022823 WellsFargo.pdf,Auto - Tesla Subscription
2023-02-13,Pwp Amzn Mktp U,-6.40,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-13,Pwp Amazon Tips,-7.00,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-13,Pwp Amzn Mktp U,-12.00,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-13,Pwp Amazon.Com*,-41.53,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-13,Lowes Brc CC,-264.00,,Debit,022823 WellsFargo.pdf,Home Improvement - Lowe's
2023-02-13,Stash Capital,-3.00,316368.08,Debit,022823 WellsFargo.pdf,Investment
2023-02-14,Uber Eats,-99.98,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-14,Vans #0210,-149.87,,Debit,022823 WellsFargo.pdf,Clothing - Shoes
2023-02-14,Rocket Money Premium,-7.00,,Debit,022823 WellsFargo.pdf,Financial Software
2023-02-14,Pwp Amazon.Com*,-53.61,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-14,Pwp Amz*Birddog,-289.00,315768.62,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Clothing
2023-02-15,Popstand Inc Payroll,2223.33,,Credit,022823 WellsFargo.pdf,Income - Popstand Payroll
2023-02-15,Nft Genius Inc Payroll,10670.26,,Credit,022823 WellsFargo.pdf,Income - NFT Genius Payroll
2023-02-15,Apple.Com/Bill,-85.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-15,Wholefds Arr 10237,-14.44,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-15,Wholefds Arr 10237,-6.88,328554.90,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-16,Uber Trip,-39.14,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-16,Blue Ribbon Sushi,-87.89,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-16,Farmers Market Par,-12.50,,Debit,022823 WellsFargo.pdf,Parking
2023-02-16,Uber Eats,-41.65,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-16,Sq *Blue Bottle CO,-27.60,,Debit,022823 WellsFargo.pdf,Food - Coffee
2023-02-16,Uber *Eats,-65.79,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-16,Pwp Amzn Mktp U,-19.78,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-16,Pwp Amzn Mktp U,-83.48,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-16,Pwp Amzn Mktp U,-96.50,328080.57,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-17,Apple.Com/Bill,-10.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-17,Apple.Com/Bill,-14.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-17,Uber Eats,-24.41,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-17,Uber Trip,-31.85,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-17,ATT* Bill Payment,-137.19,,Debit,022823 WellsFargo.pdf,Phone - AT&T
2023-02-17,Sq *Blue Bottle CO,-6.00,,Debit,022823 WellsFargo.pdf,Food - Coffee
2023-02-17,Zelle to Ed,-500.00,327355.14,Debit,022823 WellsFargo.pdf,Zelle - Room Wall Demolition
2023-02-21,Uber Trip,-16.21,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-21,Apple Store #R034,-121.22,,Debit,022823 WellsFargo.pdf,Electronics - Apple Store
2023-02-21,Uber Trip,-41.21,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-21,Uber Eats,-71.59,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Uber Eats,-44.03,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Uber Trip,-25.99,,Debit,022823 WellsFargo.pdf,Transportation - Uber
2023-02-21,Doordash*Blue Bott,-19.28,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Tesla Inc Supercha,-21.58,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-21,Pasadena Parking,-6.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-21,Uber *Eats,-67.12,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Apple.Com/Bill,-19.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-21,Apple.Com/Bill,-19.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-21,DD Doordash Bluebo,-28.67,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Ic* Instacart*1102,-50.89,,Debit,022823 WellsFargo.pdf,Groceries - Instacart
2023-02-21,Uber Eats,-34.07,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Tst* Sushi Roku,-277.06,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-21,Laz Parking 670600,-10.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-21,DD Doordash Bluebo,-18.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Apple.Com/Bill,-2.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-21,Apple.Com/Bill,-2.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-21,Apple.Com/Bill,-74.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-21,Coffee Bean Store,-5.22,,Debit,022823 WellsFargo.pdf,Food - Coffee
2023-02-21,The Home Depot #6037,-100.20,,Debit,022823 WellsFargo.pdf,Home Improvement - Home Depot
2023-02-21,Wholefds Pas 10108,-19.76,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-21,DD Doordash Bluebo,-19.16,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-21,Pwp Blink,-10.00,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Security
2023-02-21,Pwp Dnh*Godaddy,-11.99,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-02-21,Pwp Dnh*Godaddy,-20.36,,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-02-21,Pwp Amazon.Com*,-26.80,326167.00,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-22,Laz Parking 670600,-10.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-22,Apple.Com/Bill,-29.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-22,Apple.Com/Bill,-9.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-22,Uber Eats,-97.17,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-22,Pwp Dnh*Godaddy,-5.34,326014.51,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-02-23,Ipic Pasadena,-51.82,,Debit,022823 WellsFargo.pdf,Entertainment - Movies
2023-02-23,DD Doordash Bluebo,-17.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-23,DD Doordash Bluebo,-15.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-23,Apple.Com/Bill,-74.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-23,Tesla Inc Supercha,-7.14,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-23,H&M0317,-78.59,,Debit,022823 WellsFargo.pdf,Clothing
2023-02-23,Tasty China,-209.31,,Debit,022823 WellsFargo.pdf,Food - Restaurant
2023-02-23,Sq *Salt & Straw,-30.00,,Debit,022823 WellsFargo.pdf,Food - Ice Cream
2023-02-23,Chase Credit Crd Epay,-2008.71,323520.39,Debit,022823 WellsFargo.pdf,Credit Card Payment
2023-02-24,WT Fed Popstand Inc,3000.00,,Credit,022823 WellsFargo.pdf,Income - Popstand Wire
2023-02-24,Wire Trans Svc Charge,-15.00,,Debit,022823 WellsFargo.pdf,Bank Fee - Wire Transfer
2023-02-24,DD Doordash Bluebo,-17.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-24,Equinox Moto #701,-205.00,,Debit,022823 WellsFargo.pdf,Fitness - Equinox
2023-02-24,Uber Eats,-22.65,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-24,Lowes Brc CC,-1102.65,,Debit,022823 WellsFargo.pdf,Home Improvement - Lowe's
2023-02-24,Venmo Payment Kurty McFly,-50.00,325107.31,Debit,022823 WellsFargo.pdf,Venmo
2023-02-27,DD Doordash Bluebo,-17.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,Erewhon,-7.61,,Debit,022823 WellsFargo.pdf,Groceries - Erewhon
2023-02-27,Erewhon,-105.45,,Debit,022823 WellsFargo.pdf,Groceries - Erewhon
2023-02-27,DD Doordash Bluebo,-17.78,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,Tesla Inc Supercha,-8.84,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-27,Pasadena Parking,-3.00,,Debit,022823 WellsFargo.pdf,Parking
2023-02-27,Apple.Com/Bill,-3.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-27,Apple.Com/Bill,-5.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-27,Ipic Westwood,-59.13,,Debit,022823 WellsFargo.pdf,Entertainment - Movies
2023-02-27,DD Doordash Bluebo,-30.28,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,DD Doordash Bluebo,-18.07,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,DD Doordash Bluebo,-2.47,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,Apple.Com/Bill,-90.98,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-27,Apple.Com/Bill,-9.99,,Debit,022823 WellsFargo.pdf,Apple Services
2023-02-27,DD Doordash Bluebo,-15.89,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-27,Wholefds Arr 10237,-96.07,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-27,Chase Credit Crd Epay,-1993.50,,Debit,022823 WellsFargo.pdf,Credit Card Payment
2023-02-27,Pwp Amzn Mktp U,-155.51,322464.98,Debit,022823 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-02-28,Nft Genius Inc Payroll,10670.28,,Credit,022823 WellsFargo.pdf,Income - NFT Genius Payroll
2023-02-28,WT Fed Popstand Inc,3000.00,,Credit,022823 WellsFargo.pdf,Income - Popstand Wire
2023-02-28,Wire Trans Svc Charge,-15.00,,Debit,022823 WellsFargo.pdf,Bank Fee - Wire Transfer
2023-02-28,DD Doordash Bluebo,-32.56,,Debit,022823 WellsFargo.pdf,Food - Delivery
2023-02-28,Tesla Inc Supercha,-12.24,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-28,Wholefds Arr 10237,-19.57,,Debit,022823 WellsFargo.pdf,Groceries - Whole Foods
2023-02-28,Tesla Inc Supercha,-12.58,,Debit,022823 WellsFargo.pdf,Auto - Tesla Supercharger
2023-02-28,Terribles #396 Fuel,-1.89,,Debit,022823 WellsFargo.pdf,Auto - Gas
2023-02-28,Interest Payment,2.47,336043.89,Credit,022823 WellsFargo.pdf,Interest Income
