Date,Description,Amount,Balance,Type,Source,Notes
2023-04-12,Pwp Heroku Mar-,-53.00,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-04-12,Pwp Heroku Mar-,-111.08,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE - Hosting
2023-04-12,Chase Credit Crd Epay,-7066.99,313403.06,Debit,043023 WellsFargo.pdf,Credit Card Payment
2023-04-13,Laz Parking 670600,-18.00,,Debit,043023 WellsFargo.pdf,Parking
2023-04-13,DD Doordash Bluebo,-24.40,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-13,Uber Eats,-58.71,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-13,Uber Eats,-93.36,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-13,Pwp Amzn Mktp U,-59.85,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-13,Lowes Brc CC,-1619.40,311529.34,Debit,043023 WellsFargo.pdf,Home Improvement
2023-04-14,Popstand Inc Payroll,2223.33,,Credit,043023 WellsFargo.pdf,Income - S-Corp Distribution
2023-04-14,Nft Genius Inc Payroll,11187.73,,Credit,043023 WellsFargo.pdf,Income - Salary W-2
2023-04-14,Ipic Pasadena,-77.73,,Debit,043023 WellsFargo.pdf,Entertainment - Movies
2023-04-14,Ipic Pasadena,-23.70,,Debit,043023 WellsFargo.pdf,Entertainment - Movies
2023-04-14,Wholefds Arr 10237,-10.32,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-14,Ubr Postmates,-77.65,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-14,Nayax Vending,-3.19,,Debit,043023 WellsFargo.pdf,Shopping - Vending
2023-04-14,Rocket Money Premium,-7.00,324740.81,Debit,043023 WellsFargo.pdf,Finance App
2023-04-17,Pasadena Parking,-24.00,,Debit,043023 WellsFargo.pdf,Parking
2023-04-17,Ladot Blossom Plaz,-3.00,,Debit,043023 WellsFargo.pdf,Parking
2023-04-17,DD Doordash Bluebo,-12.61,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,Uber Eats,-46.07,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,Pasadena Parking,-7.50,,Debit,043023 WellsFargo.pdf,Parking
2023-04-17,Wholefds Arr 10237,-97.50,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-17,DD Doordash Bluebo,-23.85,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,Apple.Com/Bill,-11.00,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-17,Apple.Com/Bill,-10.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-17,Apple.Com/Bill,-39.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-17,Uber* Trip,-20.83,,Debit,043023 WellsFargo.pdf,Transportation
2023-04-17,Nine & Nine Pasadena,-42.41,,Debit,043023 WellsFargo.pdf,Food - Dining
2023-04-17,Target 0000 Pasadena,-55.11,,Debit,043023 WellsFargo.pdf,Shopping
2023-04-17,The Home Depot #6037,-219.40,,Debit,043023 WellsFargo.pdf,Home Improvement
2023-04-17,Uber Eats,-26.28,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,ATT* Bill Payment,-173.19,,Debit,043023 WellsFargo.pdf,Utilities - Phone
2023-04-17,Tesla Inc Supercharger,-8.17,,Debit,043023 WellsFargo.pdf,Auto - Charging
2023-04-17,Uber Eats,-65.04,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,Uber Eats,-54.42,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-17,The Home Depot #6037 Return,219.40,324018.85,Credit,043023 WellsFargo.pdf,Return
2023-04-18,Wholefds Val 10178,-200.19,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-18,Tesla Inc Supercharger,-8.17,,Debit,043023 WellsFargo.pdf,Auto - Charging
2023-04-18,Zelle to Cousineau Laura,-1250.00,,Debit,043023 WellsFargo.pdf,Personal - Assistant
2023-04-18,Pwp Blink,-10.00,322550.49,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE - Security
2023-04-19,Uber Eats,-70.08,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-19,Pwp Dnh*Godaddy,-11.99,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE - Domains
2023-04-19,Pwp Amzn Mktp U,-75.27,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-19,Venmo Payment,-16.97,322376.18,Debit,043023 WellsFargo.pdf,Personal
2023-04-20,Sunbelt Rentals 14 Fillmore,-516.42,,Debit,043023 WellsFargo.pdf,Home - Equipment Rental
2023-04-20,Apple.Com/Bill,-38.97,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-20,Apple.Com/Bill,-2.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-20,Apple.Com/Bill,-2.99,321814.81,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-21,Pwp Amzn Mktp U,-191.98,321622.83,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-24,Ladot Blossom Plaz,-8.00,,Debit,043023 WellsFargo.pdf,Parking
2023-04-24,Wholefds Slk#10658,-26.86,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-24,Apple.Com/Bill,-33.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-24,Apple.Com/Bill,-9.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-24,Doordash Dashpass,-9.99,,Debit,043023 WellsFargo.pdf,Food - Subscription
2023-04-24,K1 Speed Thousan O,-363.39,,Debit,043023 WellsFargo.pdf,Entertainment
2023-04-24,Apple Store #R154,-212.36,,Debit,043023 WellsFargo.pdf,Electronics - Apple
2023-04-24,Wholefds Oks 10204,-9.99,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-24,Apple.Com/Bill,-74.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-24,Equinox Moto #701,-205.00,,Debit,043023 WellsFargo.pdf,Fitness - Gym
2023-04-24,Wholefds Arr 10237,-36.95,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-24,Pwp Amazon Tips,-7.00,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-24,Pwp Amazon.Com*,-8.75,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-24,Pwp Amzn Mktp U,-21.41,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-24,Pwp Amzn Mktp U,-175.85,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-24,Pwp Amzn Mktp U,-496.19,319922.12,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-25,DD Doordash Bluebo,-23.85,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-25,Apple.Com/Bill,-5.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-25,Uber Eats,-41.65,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-25,Wholefds Arr 10237,-58.85,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-25,Venmo Payment,-28.54,319763.24,Debit,043023 WellsFargo.pdf,Personal
2023-04-26,Uber Trip,-29.50,,Debit,043023 WellsFargo.pdf,Transportation
2023-04-26,Uber Eats,-20.58,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-26,Pwp Amzn Mktp U,-19.28,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-26,Pwp Amzn Mktp U,-91.10,,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-26,Pwp Amzn Mktp U,-179.58,319423.20,Debit,043023 WellsFargo.pdf,Privacy.com - DUPLICATE
2023-04-27,DD Doordash Bluebo,-17.23,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Uber Trip,-31.39,,Debit,043023 WellsFargo.pdf,Transportation
2023-04-27,Uber Eats,-115.41,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Uber Eats,-41.65,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Apple.Com/Bill,-19.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-27,Apple.Com/Bill,-15.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-27,Apple.Com/Bill,-9.99,,Debit,043023 WellsFargo.pdf,Apple Subscriptions
2023-04-27,DD Doordash Bluebo,-23.85,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Uber Eats,-41.65,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Uber Eats,-49.36,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-27,Uber Trip,-23.73,,Debit,043023 WellsFargo.pdf,Transportation
2023-04-27,Lowe's #1510,-355.48,318677.48,Debit,043023 WellsFargo.pdf,Home Improvement
2023-04-28,Nft Genius Inc Payroll,21453.60,,Credit,043023 WellsFargo.pdf,Income - Salary W-2
2023-04-28,Apple Store #R034,-54.02,,Debit,043023 WellsFargo.pdf,Electronics - Apple
2023-04-28,Apple Store #R034,-165.32,,Debit,043023 WellsFargo.pdf,Electronics - Apple
2023-04-28,Uber Eats,-34.76,,Debit,043023 WellsFargo.pdf,Food - Delivery
2023-04-28,Uber Trip,-25.68,,Debit,043023 WellsFargo.pdf,Transportation
2023-04-28,Wholefds Val 10178,-54.21,,Debit,043023 WellsFargo.pdf,Food - Groceries
2023-04-28,Tesla Inc Supercharger,-12.47,,Debit,043023 WellsFargo.pdf,Auto - Charging
2023-04-28,Interest Payment,2.68,339787.30,Credit,043023 WellsFargo.pdf,Income - Interest
