Date,Description,Amount,Balance,Type,Category,Source,Notes
2022-07-11,Pwp Netflix.Com Privacycom,-15.49,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-11,Pwp Amzn Mktp U Privacycom,-21.44,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-11,Pwp Amzn Mktp U Privacycom,-65.41,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-11,Pwp Amazon.Com* Privacycom,-105.77,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-11,Pwp Amzn Mktp U Privacycom,-588.79,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-11,Pwp Amazon.Com* Privacycom,-117.93,195388.46,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-12,Recurring Payment - Tesla Inc. Palo Alto CA,-9.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-12,Stash Capital (S ACH,-1.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-12,Pwp Amzn Mktp U Privacycom,-85.76,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-12,So Cal Edison CO Bill Paymt,-270.23,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-12,Pwp Amazon.Com* Privacycom,-338.81,194682.67,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-13,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-13,Pwp Heroku Jun- Privacycom,-276.5,194399.17,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-14,WT Fed - Jpmorgan Chase Ban - Popstand Inc,6000.0,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-14,Wire Trans Svc Charge,-15.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-14,Business to Business ACH Debit - Truebill Premium,-7.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-14,Pwp Amazon Tips Privacycom,-10.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-14,Pwp Amzn Mktp U Privacycom,-37.53,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-14,Pwp Heroku Jun- Privacycom,-117.09,200212.55,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-15,Popstand Inc Payroll,2210.83,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-15,Gusto Pay 341872,38954.6,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-15,Purchase - Apple.Com/Bill 866-712-7753 CA,-7.98,241370.00,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Purchase - Apple.Com/Bill 866-712-7753 CA,-19.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Purchase - Apple.Com/Bill 866-712-7753 CA,-19.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Purchase - Apple.Com/Bill 866-712-7753 CA,-16.98,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-4.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Pwp Blink Privacycom,-10.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Pwp Amazon.Com* Privacycom,-92.84,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-18,Wells Fargo Auto Fee & Pmts,-1220.0,239968.22,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-19,WT Fed - Jpmorgan Chase Ban - Popstand Inc,2000.0,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-19,Wire Trans Svc Charge,-15.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-19,Pwp Amazon.Com* Privacycom,-2.05,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-19,Pwp Amazon.Com* Privacycom,-11.66,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-19,Pwp Amzn Mktp U Privacycom,-42.7,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-19,Pwp Amzn Mktp U Privacycom,-450.44,241446.37,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-20,Recurring Payment - Apple.Com/Bill 408-974-1010 CA,-2.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-20,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-2.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-20,Pwp Amazon.Com* Privacycom,-2.4,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-20,Pwp Amazon.Com* Privacycom,-106.49,241331.50,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-21,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-21,Pwp Amazon.Com* Privacycom,-48.85,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-21,Pwp Amzn Mktp U Privacycom,-124.61,241083.05,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-22,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-29.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-22,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-22,Pwp Amazon Tips Privacycom,-7.0,241036.07,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Purchase - Udemy: Online Cour Httpswww.Udem CA,-12.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Pwp Amazon Tips Privacycom,-5.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Pwp Amzn Mktp U Privacycom,-12.76,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Pwp Amazon.Com* Privacycom,-60.7,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Pwp Amazon.Com* Privacycom,-129.3,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-25,Pwp Amazon.Com* Privacycom,-118.85,240696.47,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-26,WT Fed - Jpmorgan Chase Ban - Popstand Inc,3000.0,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-26,Wire Trans Svc Charge,-15.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-26,Purchase - Apple.Com/Bill 866-712-7753 CA,-39.97,243641.50,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-27,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-27,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-27,Pwp Amzn Mktp U Privacycom,-32.16,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-27,Pwp Amazon.Com* Privacycom,-45.6,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-27,Payment for Amz Storecard,102.8,243443.95,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-28,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-28,Pwp Amazon Tips Privacycom,-5.0,243363.96,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-29,Gusto Pay 937236,6454.61,,Credit,,2022-07_wells-fargo_checking.csv,
2022-07-29,Pwp Slack T0265 Privacycom,-8.0,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-29,Pwp Amazon.Com* Privacycom,-141.76,,Debit,,2022-07_wells-fargo_checking.csv,
2022-07-29,Interest Payment,1.89,249670.70,Credit,,2022-07_wells-fargo_checking.csv,
