Date,Description,Amount,Balance,Type,Category,Source,Notes
2022-09-06,Pwp Fireship PR Privacycom,-25.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-06,Pwp Quicknode A Privacycom,-99.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-06,Pwp Amazon.Com* Privacycom,-161.62,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-06,Wells Fargo Auto Fee & Pmts,-602.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-06,So Cal Gas Paid,-35.16,254503.68,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Pasadena Parking - Pasadena CA,-1.5,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Crossroads Trading Pasadena CA,-38.44,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Tst* Intelligentsi Pasadena CA,-5.58,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Tst* Intelligentsi Pasadena CA,-4.08,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Apple Store #R034 Pasadena CA,-176.34,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Apple.Com/Bill 408-974-1010 CA,-27.97,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - H&M0483 Pasadena CA,-95.84,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Wholefds Arr 10237 Pasadena CA,-16.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Wholefds Arr 10237 Pasadena CA,-1.74,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Wholefds Arr 10237 Pasadena CA,-25.01,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase Bank Check OR Draft,-2500.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Cash eWithdrawal in Branch/Store,-760.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-07,Purchase - Vans #0210 Pasadena CA,-147.74,250627.46,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-08,Purchase - Ipic Pasadena - Ci Pasadena CA,-56.86,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-08,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-42.98,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-08,Purchase - Wholefds Arr 10237 Pasadena CA,-20.33,250507.29,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Recurring Payment - Google *Google Sto 855-836-3987 CA,-1.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Purchase - Apple Store #R034 Pasadena CA,-252.47,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Purchase - Uber Trip Help.Uber.Com CA,-41.69,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Purchase - Uber Trip Help.Uber.Com CA,-42.83,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Purchase - Pasadena Parking - Pasadena CA,-3.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-24.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Pwp Netflix.Com Privacycom,-15.49,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-09,Chase Credit Crd Epay,-2898.3,247226.53,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-4.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Ikea Burbank Burbank CA,-936.02,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Wholefds Arr 10237 Pasadena CA,-20.53,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Lugg Lugg.Com CA,-41.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Wholefds Arr 10237 Pasadena CA,-32.06,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Look Cinemas - Mon Monrovia CA,-33.9,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Tst* The Blind Don Pasadena CA,-21.43,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Tst* The Blind Don Pasadena CA,-19.24,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Crave Cafe Pasaden Pasadena CA,-7.7,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Tesla Inc Supercha 877-7983752 CA,-11.02,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Pasadena Parking - Pasadena CA,-7.5,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Ic* Instacart Httpsinstacar CA,-66.76,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Purchase - Uber Eats Help.Uber.Com CA,-151.39,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Recurring Payment - Tesla Inc. Palo Alto CA,-9.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Stash Capital (S ACH,-3.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Pwp Amazon Tips Privacycom,-5.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Pwp Amazon.Com* Privacycom,-21.44,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Pwp Amazon.Com* Privacycom,-21.44,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Pwp Amazon.Com* Privacycom,-57.91,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Pwp Amazon.Com* Privacycom,-83.87,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,So Cal Edison CO Bill Paymt,-341.57,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-12,Check #1,-710.0,244468.79,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-13,Purchase - Erewhon Los Angeles CA,-36.97,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-13,Purchase - Erewhon Los Angeles CA,-27.54,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-13,Purchase - Pasadena Parking - Pasadena CA,-6.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-13,Pwp Heroku Aug- Privacycom,-265.92,244132.36,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-14,WT Fed - Jpmorgan Chase Ban - Popstand Inc,6000.0,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-14,Wire Trans Svc Charge,-15.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-14,Business to Business ACH Debit - Rocket Money Premium,-7.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-14,Pwp Heroku Aug- Privacycom,-102.13,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-14,Pwp Amazon.Com* Privacycom,-144.12,249864.11,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-15,Popstand Inc Payroll,2210.83,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-15,Gusto Pay 875785,10524.7,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-15,Purchase - Apple.Com/Bill 800-275-2273 CA,-19.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-15,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-15,Pwp Amzn Mktp U Privacycom,-130.06,262442.59,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Purchase - Ikea Burbank Burbank CA,-424.35,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Pwp Google *Dom Privacycom,-12.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Pwp Google *Dom Privacycom,-12.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Pwp Amazon.Com* Privacycom,-45.67,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Pwp Amazon.Com* Privacycom,-122.49,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Check #2,-25.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-16,Check #3,-392.0,261399.09,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-12.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-4.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Wholefds Arr 10237 Pasadena CA,-225.59,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Tst* Sushi Roku - Pasadena CA,-119.82,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Laz Parking 670600 Pasadena CA,-10.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Pasadena Parking - Pasadena CA,-12.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Apple.Com/Bill 800-275-2273 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Apple.Com/Bill 800-275-2273 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - H&M0483 Pasadena CA,-64.96,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Tst* Teru Sushi Studio City CA,-94.62,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - Gelson's Markets # Valley Villag CA,-8.97,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Purchase - H&M0483 Pasadena CA,-26.44,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Pwp Blink Privacycom,-10.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-19,Pwp Amazon.Com* Privacycom,-107.16,260544.57,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-20,Purchase - Pasadena Parking - Pasadena CA,-7.5,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-20,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-2.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-20,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-2.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-20,Purchase - Kumadori Sushi Glendale CA,-134.68,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-20,Pwp Dnh*Godaddy Privacycom,-26.8,260369.61,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,WT Fed - Jpmorgan Chase Ban - Popstand Inc,4000.0,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Wire Trans Svc Charge,-15.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Sprinkles #317 Glendale CA,-10.9,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Tesla Inc Supercha 877-7983752 CA,-9.86,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Pasadena Parking - Pasadena CA,-3.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - H&M0483 Pasadena CA,-11.01,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Wholefds Arr 10237 Pasadena CA,-1.74,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Tesla 188-5183752 CA,-37.54,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Purchase - Wholefds Slk#10658 Los Angeles CA,-15.27,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,ATM Withdrawal - 2544 Glendale Blvd Los Angeles CA,-1000.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Pwp Amazon Tips Privacycom,-7.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-21,Pwp Amzn Mktp U Privacycom,-19.5,263238.79,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Ipic Pasadena Pasadena CA,-43.5,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Laz Parking 670600 Pasadena CA,-14.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-29.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Wholefds Arr 10237 Pasadena CA,-1.74,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Wholefds Arr 10237 Pasadena CA,-5.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-22,Purchase - Uber Eats Help.Uber.Com CA,-37.78,262945.82,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-23,Purchase - Ipic Pasadena - Ci Pasadena CA,-18.23,262927.59,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Recurring Payment - Equinox Moto #701 866-332-6549 CA,-205.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Uber Eats Help.Uber.Com CA,-37.08,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Pasadena Parking - Pasadena CA,-10.5,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Erewhon Market Stuido City CA,-53.89,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Purchase - Tesla Inc Supercha 877-7983752 CA,-11.02,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Zelle to Damian,-500.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-26,Zelle to Ed,-100.0,261860.12,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Purchase - Pasadena Parking - Pasadena CA,-3.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Purchase - Apple.Com/Bill 866-712-7753 CA,-25.97,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Pwp Dnh*Godaddy Privacycom,-49.98,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Chase Credit Crd Epay,-3016.14,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-27,Wells Fargo Auto Fee & Pmts,1000.0,257755.04,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-28,WT Fed - Jpmorgan Chase Ban - Popstand Inc,3000.0,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Wire Trans Svc Charge,-15.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Purchase - Sp Allbirds 188-89638944 CA,-137.81,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Purchase - Laz Parking 670600 Pasadena CA,-10.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Purchase Bank Check OR Draft,-3.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Pwp Amzn Mktp U Privacycom,-62.19,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-28,Pwp Amazon.Com* Privacycom,-72.49,260379.56,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Purchase - H&M0483 Pasadena CA,-9.91,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Purchase - Wholefds Arr 10237 Pasadena CA,-14.03,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Purchase - Wholefds Arr 10237 Pasadena CA,-5.19,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Purchase - Audible*1414R5Cq0 Amzn.Com/Bill NJ,-14.95,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Pwp Amazon Tips Privacycom,-5.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-29,Pwp Amzn Mktp U Privacycom,-80.48,260250.00,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Gusto Pay 413058,10965.63,,Credit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Ipic Pasadena - Ci Pasadena CA,-50.17,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Tst* Intelligentsi Pasadena CA,-11.02,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - MI Piace Pasadena CA,-104.34,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Tesla Inc Supercha 877-7983752 CA,-63.3,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Wholefds Arr 10237 Pasadena CA,-7.08,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Trader Joe S #032 Pasadena CA,-0.25,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - The Huntington 162-64052100 CA,-25.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - The Huntington 162-64052100 CA,-25.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Purchase - Laz Parking 670600 Pasadena CA,-10.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Zelle to Parking Juan,-20.0,,Debit,,2022-09_wells-fargo_checking.csv,
2022-09-30,Interest Payment,2.11,270901.58,Credit,,2022-09_wells-fargo_checking.csv,
